IAD1 # Must be first four characters
# Input Example with a single set of sphere coefficients 
# The order of entries is important 
# Anything after a ’#’ is ignored, blank lines are also ignored

1.34 # Index of refraction of the sample 
1.50 # Index of refraction of the top and bottom slides 
1.0 # [mm] Thickness of sample 
1.0 # [mm] Thickness of slides 
5.0 # [mm] Diameter of illumination beam 
0.96 # Reflectance of the calibration standard
1 # Number of spheres used during each measurement

# Properties of sphere used for reflectance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
12.7 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

# Properties of sphere used for transmittance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
0.00 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

2 # Number of measurements, M_R, M_T

#nm	#M_R	#M_T	#M_U	#r_w 	#t_w 	#rstd 	#tstd
506.9	0.24276772119776688	0.03344929087503345	0.0	0.9788	0.9788	0.98	1.0
507.4	0.24341227484989994	0.033717756844792675	0.0	0.9788	0.9788	0.98	1.0
507.9	0.24358445416288474	0.033981005489239345	0.0	0.9788	0.9788	0.98	1.0
508.5	0.24366598778004073	0.0347114556416882	0.0	0.9788	0.9788	0.98	1.0
509.0	0.24347127360385698	0.034010713374713036	0.0	0.9788	0.9788	0.98	1.0
509.6	0.2433097752719765	0.03452040987737275	0.0	0.9788	0.9788	0.98	1.0
510.1	0.24350011782263767	0.0337798485730926	0.0	0.9788	0.9788	0.98	1.0
510.6	0.24344918746598243	0.03408248950358113	0.0	0.9788	0.9788	0.98	1.0
511.2	0.24270873412851096	0.034589655735030186	0.0	0.9788	0.9788	0.98	1.0
511.7	0.24347958330165007	0.033884630899556276	0.0	0.9788	0.9788	0.98	1.0
512.2	0.24334514742477942	0.033360064153969526	0.0	0.9788	0.9788	0.98	1.0
512.8	0.24323718427738752	0.033616784550584124	0.0	0.9788	0.9788	0.98	1.0
513.3	0.24335135935995258	0.034341524889729046	0.0	0.9788	0.9788	0.98	1.0
513.9	0.24249797242497972	0.03477715986527767	0.0	0.9788	0.9788	0.98	1.0
514.4	0.24327493952942902	0.03409268216570448	0.0	0.9788	0.9788	0.98	1.0
514.9	0.24283735510680177	0.034694194349580876	0.0	0.9788	0.9788	0.98	1.0
515.5	0.2426887821911829	0.034012551328736346	0.0	0.9788	0.9788	0.98	1.0
516.0	0.2430646332607117	0.035504331683168314	0.0	0.9788	0.9788	0.98	1.0
516.6	0.24260698975514058	0.035586912699643355	0.0	0.9788	0.9788	0.98	1.0
517.1	0.24314096499526963	0.0343890700201832	0.0	0.9788	0.9788	0.98	1.0
517.6	0.24289462177525142	0.03531974482651315	0.0	0.9788	0.9788	0.98	1.0
518.2	0.24355321791219228	0.035182151493876275	0.0	0.9788	0.9788	0.98	1.0
518.7	0.243138402986167	0.03542383484516735	0.0	0.9788	0.9788	0.98	1.0
519.3	0.2421501580998603	0.03595540901240383	0.0	0.9788	0.9788	0.98	1.0
519.8	0.24195338512763595	0.03575666482082114	0.0	0.9788	0.9788	0.98	1.0
520.3	0.24197384066587396	0.03565175871399013	0.0	0.9788	0.9788	0.98	1.0
520.9	0.24304778945798852	0.036830357142857144	0.0	0.9788	0.9788	0.98	1.0
521.4	0.24202008092312302	0.03598909907021481	0.0	0.9788	0.9788	0.98	1.0
521.9	0.24315377670779417	0.036168841630417274	0.0	0.9788	0.9788	0.98	1.0
522.5	0.24364791288566243	0.03669799092676604	0.0	0.9788	0.9788	0.98	1.0
523.0	0.24256031661465866	0.036460032626427406	0.0	0.9788	0.9788	0.98	1.0
523.6	0.2424612565844721	0.03769111274630038	0.0	0.9788	0.9788	0.98	1.0
524.1	0.24286368493359792	0.03672200866933835	0.0	0.9788	0.9788	0.98	1.0
524.6	0.24270729653165915	0.03692762186115214	0.0	0.9788	0.9788	0.98	1.0
525.2	0.24298850574712644	0.0383478403678765	0.0	0.9788	0.9788	0.98	1.0
525.7	0.24252390057361375	0.037848932676518884	0.0	0.9788	0.9788	0.98	1.0
526.3	0.24314442413162707	0.03768803139306737	0.0	0.9788	0.9788	0.98	1.0
526.8	0.24310148232611176	0.03794679288395626	0.0	0.9788	0.9788	0.98	1.0
527.3	0.24282142586559588	0.03785720100952536	0.0	0.9788	0.9788	0.98	1.0
527.9	0.2421155877470952	0.03791315618924174	0.0	0.9788	0.9788	0.98	1.0
528.4	0.24213293278257605	0.037912398160845365	0.0	0.9788	0.9788	0.98	1.0
528.9	0.24252144722118613	0.03801334083420397	0.0	0.9788	0.9788	0.98	1.0
529.5	0.24320309017976527	0.037551933525087886	0.0	0.9788	0.9788	0.98	1.0
530.0	0.24243539718766105	0.03747425130724132	0.0	0.9788	0.9788	0.98	1.0
530.6	0.24314843236132427	0.03742432581177765	0.0	0.9788	0.9788	0.98	1.0
531.1	0.24289855072463767	0.03840749414519906	0.0	0.9788	0.9788	0.98	1.0
531.6	0.24260482481332568	0.03745260388454693	0.0	0.9788	0.9788	0.98	1.0
532.2	0.24239401496259352	0.03824591045234621	0.0	0.9788	0.9788	0.98	1.0
532.7	0.24264395325918625	0.03821898032064433	0.0	0.9788	0.9788	0.98	1.0
533.3	0.24242846202046925	0.03873054072347146	0.0	0.9788	0.9788	0.98	1.0
533.8	0.24259783283870523	0.039149888143176735	0.0	0.9788	0.9788	0.98	1.0
534.3	0.24258337311600628	0.03961345529654765	0.0	0.9788	0.9788	0.98	1.0
534.9	0.24273550479794567	0.03899518037096539	0.0	0.9788	0.9788	0.98	1.0
535.4	0.24369579719813209	0.03923265541612578	0.0	0.9788	0.9788	0.98	1.0
536.0	0.2421658072193574	0.038989841178995566	0.0	0.9788	0.9788	0.98	1.0
536.5	0.24249770672257895	0.039301929625425655	0.0	0.9788	0.9788	0.98	1.0
537.0	0.24220016864500227	0.0395706167122711	0.0	0.9788	0.9788	0.98	1.0
537.6	0.2421377580551804	0.038332868692500695	0.0	0.9788	0.9788	0.98	1.0
538.1	0.24186758515116724	0.03933245620109411	0.0	0.9788	0.9788	0.98	1.0
538.6	0.24174155170231615	0.039280318637549785	0.0	0.9788	0.9788	0.98	1.0
539.2	0.24284638554216867	0.0394108823128324	0.0	0.9788	0.9788	0.98	1.0
539.7	0.2419294528231335	0.039182513365365094	0.0	0.9788	0.9788	0.98	1.0
540.3	0.24210656907139755	0.03906091884233961	0.0	0.9788	0.9788	0.98	1.0
540.8	0.24222989639861864	0.03860615012756815	0.0	0.9788	0.9788	0.98	1.0
541.3	0.24252471296125744	0.038731218697829715	0.0	0.9788	0.9788	0.98	1.0
541.9	0.2418348623853211	0.03883753408259626	0.0	0.9788	0.9788	0.98	1.0
542.4	0.24236140757455632	0.039503386004514675	0.0	0.9788	0.9788	0.98	1.0
543.0	0.24253118344995436	0.03949373798953018	0.0	0.9788	0.9788	0.98	1.0
543.5	0.24242608220508774	0.04001587406574509	0.0	0.9788	0.9788	0.98	1.0
544.0	0.2420030349013657	0.03921698300376959	0.0	0.9788	0.9788	0.98	1.0
544.6	0.2429838415745353	0.03975352812562115	0.0	0.9788	0.9788	0.98	1.0
545.1	0.2423489485485728	0.04025381717231807	0.0	0.9788	0.9788	0.98	1.0
545.6	0.24233035660044955	0.04029959567839862	0.0	0.9788	0.9788	0.98	1.0
546.2	0.24270194817017662	0.040617545719586534	0.0	0.9788	0.9788	0.98	1.0
546.7	0.24254207424509386	0.040074309978768576	0.0	0.9788	0.9788	0.98	1.0
547.3	0.2428588792998663	0.04021767985134059	0.0	0.9788	0.9788	0.98	1.0
547.8	0.24251824817518247	0.04055311793644462	0.0	0.9788	0.9788	0.98	1.0
548.3	0.24315757391039317	0.040927876283162246	0.0	0.9788	0.9788	0.98	1.0
548.9	0.24271844660194175	0.04033658341124616	0.0	0.9788	0.9788	0.98	1.0
549.4	0.242329788534409	0.0399812796683827	0.0	0.9788	0.9788	0.98	1.0
550.0	0.24239642616730922	0.04032420121910376	0.0	0.9788	0.9788	0.98	1.0
550.5	0.24266552336620323	0.04135111587695195	0.0	0.9788	0.9788	0.98	1.0
551.0	0.2419740961266957	0.04053236539624924	0.0	0.9788	0.9788	0.98	1.0
551.6	0.24220858895705522	0.041518307020490426	0.0	0.9788	0.9788	0.98	1.0
552.1	0.24268862128287047	0.04122600202088245	0.0	0.9788	0.9788	0.98	1.0
552.6	0.24235727440147328	0.04117250673854447	0.0	0.9788	0.9788	0.98	1.0
553.2	0.2426837533115643	0.04263225457739342	0.0	0.9788	0.9788	0.98	1.0
553.7	0.24278417133362054	0.04205765206237764	0.0	0.9788	0.9788	0.98	1.0
554.3	0.24292220580994583	0.04228872525839357	0.0	0.9788	0.9788	0.98	1.0
554.8	0.2422341145352771	0.042063331307811765	0.0	0.9788	0.9788	0.98	1.0
555.3	0.24207421971000245	0.042501517911353974	0.0	0.9788	0.9788	0.98	1.0
555.9	0.24236652945874546	0.042161359956826766	0.0	0.9788	0.9788	0.98	1.0
556.4	0.24201639544842776	0.04286770140428677	0.0	0.9788	0.9788	0.98	1.0
556.9	0.2429006703229738	0.04215252647098244	0.0	0.9788	0.9788	0.98	1.0
557.5	0.24197080291970802	0.04258738449176376	0.0	0.9788	0.9788	0.98	1.0
558.0	0.2421818181818182	0.04292103330885789	0.0	0.9788	0.9788	0.98	1.0
558.6	0.24219551959422742	0.042379083227995475	0.0	0.9788	0.9788	0.98	1.0
559.1	0.2420912822989616	0.043065062803216585	0.0	0.9788	0.9788	0.98	1.0
559.6	0.24285714285714285	0.0433459069551982	0.0	0.9788	0.9788	0.98	1.0
560.2	0.24269407757126635	0.04281949934123847	0.0	0.9788	0.9788	0.98	1.0
560.7	0.24253242889444246	0.04330992847299692	0.0	0.9788	0.9788	0.98	1.0
561.3	0.2426470588235294	0.043239353699221564	0.0	0.9788	0.9788	0.98	1.0
561.8	0.24249408983451537	0.043041606886657105	0.0	0.9788	0.9788	0.98	1.0
562.3	0.24310010004119342	0.043551742069682785	0.0	0.9788	0.9788	0.98	1.0
562.9	0.24247756466654935	0.043438796680497924	0.0	0.9788	0.9788	0.98	1.0
563.4	0.2426719607614154	0.043559628291171916	0.0	0.9788	0.9788	0.98	1.0
563.9	0.24246487494898852	0.04420957659341367	0.0	0.9788	0.9788	0.98	1.0
564.5	0.24287455738085564	0.044365971107544144	0.0	0.9788	0.9788	0.98	1.0
565.0	0.24221192819918935	0.0439905231478517	0.0	0.9788	0.9788	0.98	1.0
565.6	0.24266404805914973	0.04401509820229032	0.0	0.9788	0.9788	0.98	1.0
566.1	0.24234384912624718	0.043328441069491415	0.0	0.9788	0.9788	0.98	1.0
566.6	0.24255686726173337	0.04407168824542382	0.0	0.9788	0.9788	0.98	1.0
567.2	0.24228137756568735	0.04381049414161997	0.0	0.9788	0.9788	0.98	1.0
567.7	0.24268720188494913	0.044035177160336475	0.0	0.9788	0.9788	0.98	1.0
568.2	0.2419022547785281	0.044255642911488716	0.0	0.9788	0.9788	0.98	1.0
568.8	0.24239995419934734	0.044265210212117365	0.0	0.9788	0.9788	0.98	1.0
569.3	0.24250727864360336	0.044677888874825974	0.0	0.9788	0.9788	0.98	1.0
569.9	0.2430456388873022	0.04485270826734242	0.0	0.9788	0.9788	0.98	1.0
570.4	0.24203312392918333	0.04464172479391249	0.0	0.9788	0.9788	0.98	1.0
570.9	0.2423655423883318	0.04472136124992093	0.0	0.9788	0.9788	0.98	1.0
571.5	0.24247938584020473	0.04517311094263331	0.0	0.9788	0.9788	0.98	1.0
572.0	0.2420801635063018	0.0452540022690029	0.0	0.9788	0.9788	0.98	1.0
572.5	0.24245860739396688	0.04571500535230779	0.0	0.9788	0.9788	0.98	1.0
573.1	0.24209335219236208	0.045637415137037965	0.0	0.9788	0.9788	0.98	1.0
573.6	0.24263627130120755	0.04549442286000752	0.0	0.9788	0.9788	0.98	1.0
574.1	0.24308956820356922	0.04553426030314418	0.0	0.9788	0.9788	0.98	1.0
574.7	0.2425127830533236	0.04562761375694401	0.0	0.9788	0.9788	0.98	1.0
575.2	0.24245647427643732	0.04518297236743839	0.0	0.9788	0.9788	0.98	1.0
575.8	0.2424597201315716	0.045615341649599704	0.0	0.9788	0.9788	0.98	1.0
576.3	0.24210409252669038	0.045510835913312696	0.0	0.9788	0.9788	0.98	1.0
576.8	0.2428539773986262	0.04622886063448957	0.0	0.9788	0.9788	0.98	1.0
577.4	0.24257316399779127	0.04697202582231786	0.0	0.9788	0.9788	0.98	1.0
577.9	0.2427243219453155	0.04647455548743103	0.0	0.9788	0.9788	0.98	1.0
578.4	0.24211101996171724	0.04637981472452462	0.0	0.9788	0.9788	0.98	1.0
579.0	0.2429769163763066	0.04652575315840622	0.0	0.9788	0.9788	0.98	1.0
579.5	0.24292836241465265	0.04653555219364599	0.0	0.9788	0.9788	0.98	1.0
580.1	0.24220986120861912	0.04660557096346316	0.0	0.9788	0.9788	0.98	1.0
580.6	0.24270542801973827	0.046195326542840025	0.0	0.9788	0.9788	0.98	1.0
581.1	0.24326635314236852	0.047744091668656	0.0	0.9788	0.9788	0.98	1.0
581.7	0.24220827571534942	0.04708120318630365	0.0	0.9788	0.9788	0.98	1.0
582.2	0.2426245109442741	0.04712072839068227	0.0	0.9788	0.9788	0.98	1.0
582.7	0.24197036021306892	0.04707409155261916	0.0	0.9788	0.9788	0.98	1.0
583.3	0.2420465898932534	0.04751823100446954	0.0	0.9788	0.9788	0.98	1.0
583.8	0.24263513159960232	0.04792875139157438	0.0	0.9788	0.9788	0.98	1.0
584.3	0.24237844598467873	0.047024504084014006	0.0	0.9788	0.9788	0.98	1.0
584.9	0.2429707395665506	0.04807916181606519	0.0	0.9788	0.9788	0.98	1.0
585.4	0.24268823895457373	0.04819696881714186	0.0	0.9788	0.9788	0.98	1.0
586.0	0.2431078988125968	0.04817813765182186	0.0	0.9788	0.9788	0.98	1.0
586.5	0.2426534918429314	0.04849884526558892	0.0	0.9788	0.9788	0.98	1.0
587.0	0.24295666427620122	0.047753131823928284	0.0	0.9788	0.9788	0.98	1.0
587.6	0.2426102076301524	0.04794992534742162	0.0	0.9788	0.9788	0.98	1.0
588.1	0.24260505915952674	0.04826243773973779	0.0	0.9788	0.9788	0.98	1.0
588.6	0.24253236823325516	0.04896626768226333	0.0	0.9788	0.9788	0.98	1.0
589.2	0.24289129660715195	0.04854368932038835	0.0	0.9788	0.9788	0.98	1.0
589.7	0.24241962517141552	0.04836869723933379	0.0	0.9788	0.9788	0.98	1.0
590.2	0.24303476275057093	0.0490916339199271	0.0	0.9788	0.9788	0.98	1.0
590.8	0.242050187950828	0.048838934215781366	0.0	0.9788	0.9788	0.98	1.0
591.3	0.24292177095511616	0.04870389402763504	0.0	0.9788	0.9788	0.98	1.0
591.9	0.2422177009155646	0.049040876912537106	0.0	0.9788	0.9788	0.98	1.0
592.4	0.24265117937745173	0.048869814020028615	0.0	0.9788	0.9788	0.98	1.0
592.9	0.2421938775510204	0.04910330602188735	0.0	0.9788	0.9788	0.98	1.0
593.5	0.2424815875613748	0.0485843909722621	0.0	0.9788	0.9788	0.98	1.0
594.0	0.24289670735460048	0.04889989632530815	0.0	0.9788	0.9788	0.98	1.0
594.5	0.24293059125964012	0.04965931400854602	0.0	0.9788	0.9788	0.98	1.0
595.1	0.24295156459774864	0.04940562481878805	0.0	0.9788	0.9788	0.98	1.0
595.6	0.24256886444986253	0.04987182474947564	0.0	0.9788	0.9788	0.98	1.0
596.1	0.24294108470698353	0.05012267788293025	0.0	0.9788	0.9788	0.98	1.0
596.7	0.24223926540407992	0.050459521161388514	0.0	0.9788	0.9788	0.98	1.0
597.2	0.24322344322344322	0.049679581398083365	0.0	0.9788	0.9788	0.98	1.0
597.7	0.24261193638129233	0.04987325355184814	0.0	0.9788	0.9788	0.98	1.0
598.3	0.2430142609061727	0.05080940564811533	0.0	0.9788	0.9788	0.98	1.0
598.8	0.2424162490108151	0.05075510808409831	0.0	0.9788	0.9788	0.98	1.0
599.3	0.24263302946788212	0.05081820886640881	0.0	0.9788	0.9788	0.98	1.0
599.9	0.24297274275979558	0.05065486513964476	0.0	0.9788	0.9788	0.98	1.0
600.4	0.24248732319188684	0.0509378558159046	0.0	0.9788	0.9788	0.98	1.0
601.0	0.24263014284949977	0.05071810588305991	0.0	0.9788	0.9788	0.98	1.0
601.5	0.2427392562426321	0.05039692085638682	0.0	0.9788	0.9788	0.98	1.0
602.0	0.2432606594350768	0.05114287437428382	0.0	0.9788	0.9788	0.98	1.0
602.6	0.24315472994738538	0.05075040684708577	0.0	0.9788	0.9788	0.98	1.0
603.1	0.2422680412371134	0.05112745689135415	0.0	0.9788	0.9788	0.98	1.0
603.6	0.2429981757699324	0.051033319274567696	0.0	0.9788	0.9788	0.98	1.0
604.2	0.2425268817204301	0.05144616870961898	0.0	0.9788	0.9788	0.98	1.0
604.7	0.24217577706323687	0.051877708233028404	0.0	0.9788	0.9788	0.98	1.0
605.2	0.242526518804243	0.05184026942506615	0.0	0.9788	0.9788	0.98	1.0
605.8	0.24292818565852092	0.052100840336134456	0.0	0.9788	0.9788	0.98	1.0
606.3	0.24234503360716952	0.05218068535825545	0.0	0.9788	0.9788	0.98	1.0
606.8	0.24304593413620376	0.05239520958083832	0.0	0.9788	0.9788	0.98	1.0
607.4	0.2428291182864111	0.05196043379811703	0.0	0.9788	0.9788	0.98	1.0
607.9	0.2428646934460888	0.05254408359555899	0.0	0.9788	0.9788	0.98	1.0
608.4	0.24298130102712667	0.052086416099437705	0.0	0.9788	0.9788	0.98	1.0
609.0	0.24232243162370729	0.05259433962264151	0.0	0.9788	0.9788	0.98	1.0
609.5	0.24241155536947875	0.051817433243147866	0.0	0.9788	0.9788	0.98	1.0
610.0	0.24300380426285892	0.05240635441702327	0.0	0.9788	0.9788	0.98	1.0
610.6	0.24265890546229407	0.05282533746274762	0.0	0.9788	0.9788	0.98	1.0
611.1	0.24274856522413527	0.052714169475764266	0.0	0.9788	0.9788	0.98	1.0
611.6	0.2435390227611365	0.054163298302344384	0.0	0.9788	0.9788	0.98	1.0
612.2	0.2427855096193205	0.05318231472431438	0.0	0.9788	0.9788	0.98	1.0
612.7	0.24298970123381258	0.0530871983030442	0.0	0.9788	0.9788	0.98	1.0
613.2	0.2425747592498733	0.05360906967469948	0.0	0.9788	0.9788	0.98	1.0
613.8	0.24283483604493022	0.05378779300192504	0.0	0.9788	0.9788	0.98	1.0
614.3	0.24261096082556857	0.0535653937140926	0.0	0.9788	0.9788	0.98	1.0
614.8	0.24204902890808327	0.05398269857319402	0.0	0.9788	0.9788	0.98	1.0
615.4	0.24280833787196118	0.053990871646443284	0.0	0.9788	0.9788	0.98	1.0
615.9	0.2427967351755335	0.05365341003374081	0.0	0.9788	0.9788	0.98	1.0
616.4	0.24358661128756415	0.05393962720624622	0.0	0.9788	0.9788	0.98	1.0
617.0	0.24314868804664724	0.053356658648589544	0.0	0.9788	0.9788	0.98	1.0
617.5	0.24308243034055727	0.05489299134128411	0.0	0.9788	0.9788	0.98	1.0
618.0	0.24297988767820286	0.05375472717450027	0.0	0.9788	0.9788	0.98	1.0
618.6	0.24287072243346008	0.05467956598428564	0.0	0.9788	0.9788	0.98	1.0
619.1	0.24302901627742393	0.0543351374296933	0.0	0.9788	0.9788	0.98	1.0
619.6	0.24347662849633941	0.05461652229030214	0.0	0.9788	0.9788	0.98	1.0
620.2	0.24303491827637444	0.05415011499059168	0.0	0.9788	0.9788	0.98	1.0
620.7	0.24286109064112013	0.05448983824139361	0.0	0.9788	0.9788	0.98	1.0
621.2	0.2428839036871202	0.05497839950627443	0.0	0.9788	0.9788	0.98	1.0
621.8	0.24358566822578448	0.05452685421994885	0.0	0.9788	0.9788	0.98	1.0
622.3	0.2433468651330627	0.054982468621373036	0.0	0.9788	0.9788	0.98	1.0
622.8	0.24331466965285553	0.054928441846401936	0.0	0.9788	0.9788	0.98	1.0
623.4	0.2427673516694156	0.055003512998092946	0.0	0.9788	0.9788	0.98	1.0
623.9	0.24355275422788406	0.05584973523828554	0.0	0.9788	0.9788	0.98	1.0
624.4	0.24335911602209945	0.055386912167205773	0.0	0.9788	0.9788	0.98	1.0
625.0	0.24315868329440796	0.054874720912924835	0.0	0.9788	0.9788	0.98	1.0
625.5	0.24292193210338603	0.05550319924606914	0.0	0.9788	0.9788	0.98	1.0
626.0	0.24316483516483517	0.05568479928723457	0.0	0.9788	0.9788	0.98	1.0
626.6	0.24375685758174237	0.05611262040009879	0.0	0.9788	0.9788	0.98	1.0
627.1	0.24319929685783345	0.055833292085333865	0.0	0.9788	0.9788	0.98	1.0
627.6	0.2437439634735271	0.05537684960657198	0.0	0.9788	0.9788	0.98	1.0
628.2	0.24304976063946593	0.056116389548693586	0.0	0.9788	0.9788	0.98	1.0
628.7	0.2432610413556941	0.05594820343004003	0.0	0.9788	0.9788	0.98	1.0
629.2	0.24312571378371256	0.05605580843063527	0.0	0.9788	0.9788	0.98	1.0
629.8	0.2433836804791052	0.05604602717984327	0.0	0.9788	0.9788	0.98	1.0
630.3	0.24325040873138615	0.05642071744862928	0.0	0.9788	0.9788	0.98	1.0
630.8	0.24319539721177252	0.05637523676602532	0.0	0.9788	0.9788	0.98	1.0
631.4	0.24332133173311998	0.05639587298407293	0.0	0.9788	0.9788	0.98	1.0
631.9	0.24313340181322854	0.0564499899376132	0.0	0.9788	0.9788	0.98	1.0
632.4	0.24308575014568112	0.056431241790441546	0.0	0.9788	0.9788	0.98	1.0
632.9	0.2434077079107505	0.05697455948814299	0.0	0.9788	0.9788	0.98	1.0
633.5	0.2434133091896786	0.05730892775200122	0.0	0.9788	0.9788	0.98	1.0
634.0	0.24286233860701945	0.05702293202293202	0.0	0.9788	0.9788	0.98	1.0
634.5	0.2431268328445748	0.05726826749289956	0.0	0.9788	0.9788	0.98	1.0
635.1	0.24339110845478368	0.057596770854895465	0.0	0.9788	0.9788	0.98	1.0
635.6	0.2431884191600203	0.05783107511810206	0.0	0.9788	0.9788	0.98	1.0
636.1	0.24314925580748364	0.05761402776328149	0.0	0.9788	0.9788	0.98	1.0
636.7	0.2424780414875724	0.057690283187703965	0.0	0.9788	0.9788	0.98	1.0
637.2	0.24301125703564727	0.05820832452989647	0.0	0.9788	0.9788	0.98	1.0
637.7	0.24300518134715027	0.05817101003131469	0.0	0.9788	0.9788	0.98	1.0
638.3	0.2435539575152576	0.058347098630574946	0.0	0.9788	0.9788	0.98	1.0
638.8	0.24343732166634963	0.058653382612887675	0.0	0.9788	0.9788	0.98	1.0
639.3	0.24347909017214248	0.058479218129094616	0.0	0.9788	0.9788	0.98	1.0
639.8	0.24367331288343558	0.05889656661628158	0.0	0.9788	0.9788	0.98	1.0
640.4	0.24341725927349606	0.05908155529080472	0.0	0.9788	0.9788	0.98	1.0
640.9	0.24362619885295678	0.058922558922558925	0.0	0.9788	0.9788	0.98	1.0
641.4	0.24330324822626576	0.05901532442125856	0.0	0.9788	0.9788	0.98	1.0
642.0	0.24344877694356987	0.058730418645270455	0.0	0.9788	0.9788	0.98	1.0
642.5	0.24253314554902627	0.05930626983258562	0.0	0.9788	0.9788	0.98	1.0
643.0	0.24289116803577504	0.05950295598861397	0.0	0.9788	0.9788	0.98	1.0
643.6	0.24349433338197382	0.05965566399824542	0.0	0.9788	0.9788	0.98	1.0
644.1	0.24338804734304223	0.05960810143257039	0.0	0.9788	0.9788	0.98	1.0
644.6	0.24330639665076428	0.05928160131615026	0.0	0.9788	0.9788	0.98	1.0
645.1	0.24367860978229033	0.059752407152682256	0.0	0.9788	0.9788	0.98	1.0
645.7	0.24306299289261027	0.060117382480390544	0.0	0.9788	0.9788	0.98	1.0
646.2	0.24309042164270045	0.060078051998021215	0.0	0.9788	0.9788	0.98	1.0
646.7	0.2428919182083739	0.060978284711559555	0.0	0.9788	0.9788	0.98	1.0
647.3	0.2436852095196379	0.06070252469813392	0.0	0.9788	0.9788	0.98	1.0
647.8	0.2436880947756846	0.06037549947999343	0.0	0.9788	0.9788	0.98	1.0
648.3	0.24347404172731685	0.06109377566102808	0.0	0.9788	0.9788	0.98	1.0
648.9	0.2432837988285977	0.06123785612924353	0.0	0.9788	0.9788	0.98	1.0
649.4	0.24329677762210736	0.060416212682501635	0.0	0.9788	0.9788	0.98	1.0
649.9	0.2435340667824744	0.06088139281828074	0.0	0.9788	0.9788	0.98	1.0
650.4	0.24356816542438087	0.061086095589431996	0.0	0.9788	0.9788	0.98	1.0
651.0	0.2437574886173017	0.06101383484651967	0.0	0.9788	0.9788	0.98	1.0
651.5	0.2436075132629164	0.06136424912375303	0.0	0.9788	0.9788	0.98	1.0
652.0	0.24340287701247976	0.06176755187614235	0.0	0.9788	0.9788	0.98	1.0
652.6	0.24347908564924595	0.0612354137672626	0.0	0.9788	0.9788	0.98	1.0
653.1	0.24350004727238347	0.061453109996799316	0.0	0.9788	0.9788	0.98	1.0
653.6	0.24335012475872134	0.06156706507304117	0.0	0.9788	0.9788	0.98	1.0
654.1	0.2436500470366886	0.06183980041403472	0.0	0.9788	0.9788	0.98	1.0
654.7	0.24352258909363014	0.06211705049651384	0.0	0.9788	0.9788	0.98	1.0
655.2	0.24323190904431294	0.062158182583087924	0.0	0.9788	0.9788	0.98	1.0
655.7	0.24397268546476517	0.0625	0.0	0.9788	0.9788	0.98	1.0
656.3	0.2433183565704757	0.06251961912734122	0.0	0.9788	0.9788	0.98	1.0
656.8	0.24338770620219335	0.0628381190178943	0.0	0.9788	0.9788	0.98	1.0
657.3	0.24387666007995956	0.06286663551887037	0.0	0.9788	0.9788	0.98	1.0
657.8	0.24305396621961825	0.06228337902850344	0.0	0.9788	0.9788	0.98	1.0
658.4	0.24372580277841038	0.06240675001286207	0.0	0.9788	0.9788	0.98	1.0
658.9	0.24317336478272703	0.06272741249423461	0.0	0.9788	0.9788	0.98	1.0
659.4	0.24350192787480154	0.06316598360655738	0.0	0.9788	0.9788	0.98	1.0
659.9	0.24360596475372798	0.06288312219043728	0.0	0.9788	0.9788	0.98	1.0
660.5	0.24352845675115	0.06297768266585142	0.0	0.9788	0.9788	0.98	1.0
661.0	0.24343675417661098	0.06308553971486762	0.0	0.9788	0.9788	0.98	1.0
661.5	0.24376208245290654	0.06326281529698942	0.0	0.9788	0.9788	0.98	1.0
662.1	0.24386303460036798	0.06396469514050929	0.0	0.9788	0.9788	0.98	1.0
662.6	0.2439417693169093	0.06347839302902883	0.0	0.9788	0.9788	0.98	1.0
663.1	0.2438380675464102	0.06376518218623482	0.0	0.9788	0.9788	0.98	1.0
663.6	0.24391333482242572	0.06410062130625853	0.0	0.9788	0.9788	0.98	1.0
664.2	0.2434895251708581	0.06377602587426723	0.0	0.9788	0.9788	0.98	1.0
664.7	0.2435302516509013	0.06419379258137775	0.0	0.9788	0.9788	0.98	1.0
665.2	0.24327334283677834	0.06433749496576721	0.0	0.9788	0.9788	0.98	1.0
665.7	0.24389047449161613	0.06451287228672388	0.0	0.9788	0.9788	0.98	1.0
666.3	0.24373047746541723	0.06425865117453902	0.0	0.9788	0.9788	0.98	1.0
666.8	0.2434425130702891	0.06490944045330366	0.0	0.9788	0.9788	0.98	1.0
667.3	0.24350779957985072	0.06448347421167182	0.0	0.9788	0.9788	0.98	1.0
667.8	0.24343046120843762	0.06506572295247726	0.0	0.9788	0.9788	0.98	1.0
668.4	0.24335332557514994	0.0655015197568389	0.0	0.9788	0.9788	0.98	1.0
668.9	0.24329527647190508	0.06543003395671786	0.0	0.9788	0.9788	0.98	1.0
669.4	0.2433959725523613	0.06530467042740255	0.0	0.9788	0.9788	0.98	1.0
669.9	0.2437137330754352	0.06519303249465214	0.0	0.9788	0.9788	0.98	1.0
