IAD1 # Must be first four characters
# Input Example with a single set of sphere coefficients 
# The order of entries is important 
# Anything after a ’#’ is ignored, blank lines are also ignored

1.34 # Index of refraction of the sample 
1.50 # Index of refraction of the top and bottom slides 
1.0 # [mm] Thickness of sample 
1.0 # [mm] Thickness of slides 
5.0 # [mm] Diameter of illumination beam 
0.96 # Reflectance of the calibration standard
1 # Number of spheres used during each measurement

# Properties of sphere used for reflectance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
12.7 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

# Properties of sphere used for transmittance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
0.00 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

2 # Number of measurements, M_R, M_T

#nm	#M_R	#M_T	#M_U	#r_w 	#t_w 	#rstd 	#tstd
506.9	0.24175266452376926	0.03344929087503345	0.0	0.9788	0.9788	0.98	1.0
507.4	0.24241160773849232	0.033717756844792675	0.0	0.9788	0.9788	0.98	1.0
507.9	0.2420991831009159	0.033981005489239345	0.0	0.9788	0.9788	0.98	1.0
508.5	0.24219959266802443	0.0347114556416882	0.0	0.9788	0.9788	0.98	1.0
509.0	0.2420249096022499	0.034010713374713036	0.0	0.9788	0.9788	0.98	1.0
509.6	0.2420392281426189	0.03452040987737275	0.0	0.9788	0.9788	0.98	1.0
510.1	0.24161495562013982	0.0337798485730926	0.0	0.9788	0.9788	0.98	1.0
510.6	0.24158308063136616	0.03408248950358113	0.0	0.9788	0.9788	0.98	1.0
511.2	0.24132358599461332	0.034589655735030186	0.0	0.9788	0.9788	0.98	1.0
511.7	0.24195878640407573	0.033884630899556276	0.0	0.9788	0.9788	0.98	1.0
512.2	0.24153532916069678	0.033360064153969526	0.0	0.9788	0.9788	0.98	1.0
512.8	0.2415931848752055	0.033616784550584124	0.0	0.9788	0.9788	0.98	1.0
513.3	0.2409808133935847	0.034341524889729046	0.0	0.9788	0.9788	0.98	1.0
513.9	0.24087591240875914	0.03477715986527767	0.0	0.9788	0.9788	0.98	1.0
514.4	0.24107600967529136	0.03409268216570448	0.0	0.9788	0.9788	0.98	1.0
514.9	0.24181672377341984	0.034694194349580876	0.0	0.9788	0.9788	0.98	1.0
515.5	0.24123381347301032	0.034012551328736346	0.0	0.9788	0.9788	0.98	1.0
516.0	0.24146695715323166	0.035504331683168314	0.0	0.9788	0.9788	0.98	1.0
516.6	0.24158976967230983	0.035586912699643355	0.0	0.9788	0.9788	0.98	1.0
517.1	0.24212211629430172	0.0343890700201832	0.0	0.9788	0.9788	0.98	1.0
517.6	0.24202011368605159	0.03531974482651315	0.0	0.9788	0.9788	0.98	1.0
518.2	0.24179998538972897	0.035182151493876275	0.0	0.9788	0.9788	0.98	1.0
518.7	0.2419673570958062	0.03542383484516735	0.0	0.9788	0.9788	0.98	1.0
519.3	0.24097360100007353	0.03595540901240383	0.0	0.9788	0.9788	0.98	1.0
519.8	0.24180540140584536	0.03575666482082114	0.0	0.9788	0.9788	0.98	1.0
520.3	0.24197384066587396	0.03565175871399013	0.0	0.9788	0.9788	0.98	1.0
520.9	0.24155669872511742	0.036830357142857144	0.0	0.9788	0.9788	0.98	1.0
521.4	0.24097107747639743	0.03598909907021481	0.0	0.9788	0.9788	0.98	1.0
521.9	0.24179957869395124	0.036168841630417274	0.0	0.9788	0.9788	0.98	1.0
522.5	0.24168179068360557	0.03669799092676604	0.0	0.9788	0.9788	0.98	1.0
523.0	0.24164700509932263	0.036460032626427406	0.0	0.9788	0.9788	0.98	1.0
523.6	0.24093442247499808	0.03769111274630038	0.0	0.9788	0.9788	0.98	1.0
524.1	0.24148984887803387	0.03672200866933835	0.0	0.9788	0.9788	0.98	1.0
524.6	0.24209478600413445	0.03692762186115214	0.0	0.9788	0.9788	0.98	1.0
525.2	0.24130268199233718	0.0383478403678765	0.0	0.9788	0.9788	0.98	1.0
525.7	0.2413001912045889	0.037848932676518884	0.0	0.9788	0.9788	0.98	1.0
526.3	0.2414686166971359	0.03768803139306737	0.0	0.9788	0.9788	0.98	1.0
526.8	0.24158114785252754	0.03794679288395626	0.0	0.9788	0.9788	0.98	1.0
527.3	0.24160921281915296	0.03785720100952536	0.0	0.9788	0.9788	0.98	1.0
527.9	0.24136109853629092	0.03791315618924174	0.0	0.9788	0.9788	0.98	1.0
528.4	0.24048066090874953	0.037912398160845365	0.0	0.9788	0.9788	0.98	1.0
528.9	0.24177545691906005	0.03801334083420397	0.0	0.9788	0.9788	0.98	1.0
529.5	0.24052889615213194	0.037551933525087886	0.0	0.9788	0.9788	0.98	1.0
530.0	0.2421409114334094	0.03747425130724132	0.0	0.9788	0.9788	0.98	1.0
530.6	0.24183293137469852	0.03742432581177765	0.0	0.9788	0.9788	0.98	1.0
531.1	0.24159420289855071	0.03840749414519906	0.0	0.9788	0.9788	0.98	1.0
531.6	0.2410252728317059	0.03745260388454693	0.0	0.9788	0.9788	0.98	1.0
532.2	0.24068400427502673	0.03824591045234621	0.0	0.9788	0.9788	0.98	1.0
532.7	0.2415176685907363	0.03821898032064433	0.0	0.9788	0.9788	0.98	1.0
533.3	0.24159298196755552	0.03873054072347146	0.0	0.9788	0.9788	0.98	1.0
533.8	0.24135551107736905	0.039149888143176735	0.0	0.9788	0.9788	0.98	1.0
534.3	0.24108299802223282	0.03961345529654765	0.0	0.9788	0.9788	0.98	1.0
534.9	0.24192458440329775	0.03899518037096539	0.0	0.9788	0.9788	0.98	1.0
535.4	0.24169446297531688	0.03923265541612578	0.0	0.9788	0.9788	0.98	1.0
536.0	0.24084358058971309	0.038989841178995566	0.0	0.9788	0.9788	0.98	1.0
536.5	0.24092517363386187	0.039301929625425655	0.0	0.9788	0.9788	0.98	1.0
537.0	0.2409028993967698	0.0395706167122711	0.0	0.9788	0.9788	0.98	1.0
537.6	0.24110875297446782	0.038332868692500695	0.0	0.9788	0.9788	0.98	1.0
538.1	0.24097461410894247	0.03933245620109411	0.0	0.9788	0.9788	0.98	1.0
538.6	0.24148841918744463	0.039280318637549785	0.0	0.9788	0.9788	0.98	1.0
539.2	0.2415913654618474	0.0394108823128324	0.0	0.9788	0.9788	0.98	1.0
539.7	0.24093231958120404	0.039182513365365094	0.0	0.9788	0.9788	0.98	1.0
540.3	0.2409900130264872	0.03906091884233961	0.0	0.9788	0.9788	0.98	1.0
540.8	0.24124321657622103	0.03860615012756815	0.0	0.9788	0.9788	0.98	1.0
541.3	0.2415423343771106	0.038731218697829715	0.0	0.9788	0.9788	0.98	1.0
541.9	0.24122324159021408	0.03883753408259626	0.0	0.9788	0.9788	0.98	1.0
542.4	0.24187351344758187	0.039503386004514675	0.0	0.9788	0.9788	0.98	1.0
543.0	0.24119257681776696	0.03949373798953018	0.0	0.9788	0.9788	0.98	1.0
543.5	0.24145467791876632	0.04001587406574509	0.0	0.9788	0.9788	0.98	1.0
544.0	0.240546282245827	0.03921698300376959	0.0	0.9788	0.9788	0.98	1.0
544.6	0.24091847892115173	0.03975352812562115	0.0	0.9788	0.9788	0.98	1.0
545.1	0.24150051512029574	0.04025381717231807	0.0	0.9788	0.9788	0.98	1.0
545.6	0.24135836218941742	0.04029959567839862	0.0	0.9788	0.9788	0.98	1.0
546.2	0.2414881349760272	0.040617545719586534	0.0	0.9788	0.9788	0.98	1.0
546.7	0.24132693359256335	0.040074309978768576	0.0	0.9788	0.9788	0.98	1.0
547.3	0.2418864713747417	0.04021767985134059	0.0	0.9788	0.9788	0.98	1.0
547.8	0.2417883211678832	0.04055311793644462	0.0	0.9788	0.9788	0.98	1.0
548.3	0.2420603474550442	0.040927876283162246	0.0	0.9788	0.9788	0.98	1.0
548.9	0.24174146669109117	0.04033658341124616	0.0	0.9788	0.9788	0.98	1.0
549.4	0.24135191296907468	0.0399812796683827	0.0	0.9788	0.9788	0.98	1.0
550.0	0.24129490239275442	0.04032420121910376	0.0	0.9788	0.9788	0.98	1.0
550.5	0.2411955656274882	0.04135111587695195	0.0	0.9788	0.9788	0.98	1.0
551.0	0.2407464244061138	0.04053236539624924	0.0	0.9788	0.9788	0.98	1.0
551.6	0.2411042944785276	0.041518307020490426	0.0	0.9788	0.9788	0.98	1.0
552.1	0.24158269845170804	0.04122600202088245	0.0	0.9788	0.9788	0.98	1.0
552.6	0.24186617556783302	0.04117250673854447	0.0	0.9788	0.9788	0.98	1.0
553.2	0.24182120633355925	0.04263225457739342	0.0	0.9788	0.9788	0.98	1.0
553.7	0.2420456643485753	0.04205765206237764	0.0	0.9788	0.9788	0.98	1.0
554.3	0.24132200886262925	0.04228872525839357	0.0	0.9788	0.9788	0.98	1.0
554.8	0.24100387525373684	0.042063331307811765	0.0	0.9788	0.9788	0.98	1.0
555.3	0.24096829687884	0.042501517911353974	0.0	0.9788	0.9788	0.98	1.0
555.9	0.24113780180622965	0.042161359956826766	0.0	0.9788	0.9788	0.98	1.0
556.4	0.24177168726293893	0.04286770140428677	0.0	0.9788	0.9788	0.98	1.0
556.9	0.24156002437538088	0.04215252647098244	0.0	0.9788	0.9788	0.98	1.0
557.5	0.24124087591240875	0.04258738449176376	0.0	0.9788	0.9788	0.98	1.0
558.0	0.24193939393939393	0.04292103330885789	0.0	0.9788	0.9788	0.98	1.0
558.6	0.24147092566873982	0.042379083227995475	0.0	0.9788	0.9788	0.98	1.0
559.1	0.24076310070031393	0.043065062803216585	0.0	0.9788	0.9788	0.98	1.0
559.6	0.2417767106842737	0.0433459069551982	0.0	0.9788	0.9788	0.98	1.0
560.2	0.24173788322476544	0.04281949934123847	0.0	0.9788	0.9788	0.98	1.0
560.7	0.24146138283946209	0.04330992847299692	0.0	0.9788	0.9788	0.98	1.0
561.3	0.24146110056925996	0.043239353699221564	0.0	0.9788	0.9788	0.98	1.0
561.8	0.24178486997635934	0.043041606886657105	0.0	0.9788	0.9788	0.98	1.0
562.3	0.24133466721591243	0.043551742069682785	0.0	0.9788	0.9788	0.98	1.0
562.9	0.24106985746964632	0.043438796680497924	0.0	0.9788	0.9788	0.98	1.0
563.4	0.24185449024874459	0.043559628291171916	0.0	0.9788	0.9788	0.98	1.0
563.9	0.2412988981519268	0.04420957659341367	0.0	0.9788	0.9788	0.98	1.0
564.5	0.24159749230858535	0.044365971107544144	0.0	0.9788	0.9788	0.98	1.0
565.0	0.2417486971627099	0.0439905231478517	0.0	0.9788	0.9788	0.98	1.0
565.6	0.2417398336414048	0.04401509820229032	0.0	0.9788	0.9788	0.98	1.0
566.1	0.24142107387969317	0.043328441069491415	0.0	0.9788	0.9788	0.98	1.0
566.6	0.2412899510509646	0.04407168824542382	0.0	0.9788	0.9788	0.98	1.0
567.2	0.241936411199908	0.04381049414161997	0.0	0.9788	0.9788	0.98	1.0
567.7	0.24165277857594392	0.044035177160336475	0.0	0.9788	0.9788	0.98	1.0
568.2	0.24144443172713745	0.044255642911488716	0.0	0.9788	0.9788	0.98	1.0
568.8	0.24171294440945784	0.044265210212117365	0.0	0.9788	0.9788	0.98	1.0
569.3	0.2415938802306331	0.044677888874825974	0.0	0.9788	0.9788	0.98	1.0
569.9	0.24156051864968298	0.04485270826734242	0.0	0.9788	0.9788	0.98	1.0
570.4	0.2413478012564249	0.04464172479391249	0.0	0.9788	0.9788	0.98	1.0
570.9	0.24111212397447584	0.04472136124992093	0.0	0.9788	0.9788	0.98	1.0
571.5	0.2417969860676713	0.04517311094263331	0.0	0.9788	0.9788	0.98	1.0
572.0	0.24094470307709775	0.0452540022690029	0.0	0.9788	0.9788	0.98	1.0
572.5	0.24132456339305966	0.04571500535230779	0.0	0.9788	0.9788	0.98	1.0
573.1	0.24175388967468175	0.045637415137037965	0.0	0.9788	0.9788	0.98	1.0
573.6	0.24139487642478274	0.04549442286000752	0.0	0.9788	0.9788	0.98	1.0
574.1	0.24185103867589935	0.04553426030314418	0.0	0.9788	0.9788	0.98	1.0
574.7	0.24183851210878238	0.04562761375694401	0.0	0.9788	0.9788	0.98	1.0
575.2	0.24156076806807367	0.04518297236743839	0.0	0.9788	0.9788	0.98	1.0
575.8	0.24167921057032948	0.045615341649599704	0.0	0.9788	0.9788	0.98	1.0
576.3	0.24177046263345195	0.045510835913312696	0.0	0.9788	0.9788	0.98	1.0
576.8	0.242078440062043	0.04622886063448957	0.0	0.9788	0.9788	0.98	1.0
577.4	0.24168967421314191	0.04697202582231786	0.0	0.9788	0.9788	0.98	1.0
577.9	0.24107388457941353	0.04647455548743103	0.0	0.9788	0.9788	0.98	1.0
578.4	0.24145474432595024	0.04637981472452462	0.0	0.9788	0.9788	0.98	1.0
579.0	0.24177918118466898	0.04652575315840622	0.0	0.9788	0.9788	0.98	1.0
579.5	0.24195296412701853	0.04653555219364599	0.0	0.9788	0.9788	0.98	1.0
580.1	0.24145379921153534	0.04660557096346316	0.0	0.9788	0.9788	0.98	1.0
580.6	0.2421690624329543	0.046195326542840025	0.0	0.9788	0.9788	0.98	1.0
581.1	0.241769987174006	0.047744091668656	0.0	0.9788	0.9788	0.98	1.0
581.7	0.24157004573981491	0.04708120318630365	0.0	0.9788	0.9788	0.98	1.0
582.2	0.24177857671566036	0.04712072839068227	0.0	0.9788	0.9788	0.98	1.0
582.7	0.2416539212066874	0.04707409155261916	0.0	0.9788	0.9788	0.98	1.0
583.3	0.2414155755376768	0.04751823100446954	0.0	0.9788	0.9788	0.98	1.0
583.8	0.24200722097221494	0.04792875139157438	0.0	0.9788	0.9788	0.98	1.0
584.3	0.2417530877064985	0.047024504084014006	0.0	0.9788	0.9788	0.98	1.0
584.9	0.24203523725378098	0.04807916181606519	0.0	0.9788	0.9788	0.98	1.0
585.4	0.2417548226509023	0.04819696881714186	0.0	0.9788	0.9788	0.98	1.0
586.0	0.24166236448115644	0.04817813765182186	0.0	0.9788	0.9788	0.98	1.0
586.5	0.24162420873861357	0.04849884526558892	0.0	0.9788	0.9788	0.98	1.0
587.0	0.24244442167810676	0.047753131823928284	0.0	0.9788	0.9788	0.98	1.0
587.6	0.24220108417715044	0.04794992534742162	0.0	0.9788	0.9788	0.98	1.0
588.1	0.24219706242350061	0.04826243773973779	0.0	0.9788	0.9788	0.98	1.0
588.6	0.24212457946783567	0.04896626768226333	0.0	0.9788	0.9788	0.98	1.0
589.2	0.24136527798972482	0.04854368932038835	0.0	0.9788	0.9788	0.98	1.0
589.7	0.24191172736045508	0.04836869723933379	0.0	0.9788	0.9788	0.98	1.0
590.2	0.24222278609489978	0.0490916339199271	0.0	0.9788	0.9788	0.98	1.0
590.8	0.24194859290866605	0.048838934215781366	0.0	0.9788	0.9788	0.98	1.0
591.3	0.24200681136583135	0.04870389402763504	0.0	0.9788	0.9788	0.98	1.0
591.9	0.2417090539165819	0.049040876912537106	0.0	0.9788	0.9788	0.98	1.0
592.4	0.24234550919557798	0.048869814020028615	0.0	0.9788	0.9788	0.98	1.0
592.9	0.2417857142857143	0.04910330602188735	0.0	0.9788	0.9788	0.98	1.0
593.5	0.24217471358428805	0.0485843909722621	0.0	0.9788	0.9788	0.98	1.0
594.0	0.24197353574725614	0.04889989632530815	0.0	0.9788	0.9788	0.98	1.0
594.5	0.24241645244215937	0.04965931400854602	0.0	0.9788	0.9788	0.98	1.0
595.1	0.24233192192502323	0.04940562481878805	0.0	0.9788	0.9788	0.98	1.0
595.6	0.2421538621154744	0.04987182474947564	0.0	0.9788	0.9788	0.98	1.0
596.1	0.2422130934428787	0.05012267788293025	0.0	0.9788	0.9788	0.98	1.0
596.7	0.24150884332446393	0.050459521161388514	0.0	0.9788	0.9788	0.98	1.0
597.2	0.24217687074829933	0.049679581398083365	0.0	0.9788	0.9788	0.98	1.0
597.7	0.24156212272321662	0.04987325355184814	0.0	0.9788	0.9788	0.98	1.0
598.3	0.24185654896595274	0.05080940564811533	0.0	0.9788	0.9788	0.98	1.0
598.8	0.24136111843840674	0.05075510808409831	0.0	0.9788	0.9788	0.98	1.0
599.3	0.24178503285986855	0.05081820886640881	0.0	0.9788	0.9788	0.98	1.0
599.9	0.24233390119250425	0.05065486513964476	0.0	0.9788	0.9788	0.98	1.0
600.4	0.24163330664531626	0.0509378558159046	0.0	0.9788	0.9788	0.98	1.0
601.0	0.24177411588465036	0.05071810588305991	0.0	0.9788	0.9788	0.98	1.0
601.5	0.24166755974707962	0.05039692085638682	0.0	0.9788	0.9788	0.98	1.0
602.0	0.24175706154011384	0.05114287437428382	0.0	0.9788	0.9788	0.98	1.0
602.6	0.24208096209599483	0.05075040684708577	0.0	0.9788	0.9788	0.98	1.0
603.1	0.2416237113402062	0.05112745689135415	0.0	0.9788	0.9788	0.98	1.0
603.6	0.2419250992595772	0.051033319274567696	0.0	0.9788	0.9788	0.98	1.0
604.2	0.24177419354838708	0.05144616870961898	0.0	0.9788	0.9788	0.98	1.0
604.7	0.24142550911039656	0.051877708233028404	0.0	0.9788	0.9788	0.98	1.0
605.2	0.2418836387013822	0.05184026942506615	0.0	0.9788	0.9788	0.98	1.0
605.8	0.24164483182717503	0.052100840336134456	0.0	0.9788	0.9788	0.98	1.0
606.3	0.2420249653259362	0.05218068535825545	0.0	0.9788	0.9788	0.98	1.0
606.8	0.24229990408185015	0.05239520958083832	0.0	0.9788	0.9788	0.98	1.0
607.4	0.24229892370499972	0.05196043379811703	0.0	0.9788	0.9788	0.98	1.0
607.9	0.2424418604651163	0.05254408359555899	0.0	0.9788	0.9788	0.98	1.0
608.4	0.24171714511456413	0.052086416099437705	0.0	0.9788	0.9788	0.98	1.0
609.0	0.24127250774318862	0.05259433962264151	0.0	0.9788	0.9788	0.98	1.0
609.5	0.24209755076407788	0.051817433243147866	0.0	0.9788	0.9788	0.98	1.0
610.0	0.2419615404658919	0.05240635441702327	0.0	0.9788	0.9788	0.98	1.0
610.6	0.24161945844810562	0.05282533746274762	0.0	0.9788	0.9788	0.98	1.0
611.1	0.24223152887648003	0.052714169475764266	0.0	0.9788	0.9788	0.98	1.0
611.6	0.2424086728664646	0.054163298302344384	0.0	0.9788	0.9788	0.98	1.0
612.2	0.2423761768317642	0.05318231472431438	0.0	0.9788	0.9788	0.98	1.0
612.7	0.2421739573773835	0.0530871983030442	0.0	0.9788	0.9788	0.98	1.0
613.2	0.24206791687785098	0.05360906967469948	0.0	0.9788	0.9788	0.98	1.0
613.8	0.24182743162242482	0.05378779300192504	0.0	0.9788	0.9788	0.98	1.0
614.3	0.2414086764853221	0.0535653937140926	0.0	0.9788	0.9788	0.98	1.0
614.8	0.24164960806830096	0.05398269857319402	0.0	0.9788	0.9788	0.98	1.0
615.4	0.24191711640342625	0.053990871646443284	0.0	0.9788	0.9788	0.98	1.0
615.9	0.24181335431212508	0.05365341003374081	0.0	0.9788	0.9788	0.98	1.0
616.4	0.24241387735157585	0.05393962720624622	0.0	0.9788	0.9788	0.98	1.0
617.0	0.2425655976676385	0.053356658648589544	0.0	0.9788	0.9788	0.98	1.0
617.5	0.24269543343653252	0.05489299134128411	0.0	0.9788	0.9788	0.98	1.0
618.0	0.24221187539000624	0.05375472717450027	0.0	0.9788	0.9788	0.98	1.0
618.6	0.2423954372623574	0.05467956598428564	0.0	0.9788	0.9788	0.98	1.0
619.1	0.2418966737438075	0.0543351374296933	0.0	0.9788	0.9788	0.98	1.0
619.6	0.2423502909705275	0.05461652229030214	0.0	0.9788	0.9788	0.98	1.0
620.2	0.2424777117384844	0.05415011499059168	0.0	0.9788	0.9788	0.98	1.0
620.7	0.24249263080324246	0.05448983824139361	0.0	0.9788	0.9788	0.98	1.0
621.2	0.2420614976926943	0.05497839950627443	0.0	0.9788	0.9788	0.98	1.0
621.8	0.24258662186095092	0.05452685421994885	0.0	0.9788	0.9788	0.98	1.0
622.3	0.24298601714027965	0.054982468621373036	0.0	0.9788	0.9788	0.98	1.0
622.8	0.24206047032474803	0.054928441846401936	0.0	0.9788	0.9788	0.98	1.0
623.4	0.2417866535906923	0.055003512998092946	0.0	0.9788	0.9788	0.98	1.0
623.9	0.24257623507479248	0.05584973523828554	0.0	0.9788	0.9788	0.98	1.0
624.4	0.24282872928176796	0.055386912167205773	0.0	0.9788	0.9788	0.98	1.0
625.0	0.24245362005904905	0.054874720912924835	0.0	0.9788	0.9788	0.98	1.0
625.5	0.2422174276782176	0.05550319924606914	0.0	0.9788	0.9788	0.98	1.0
626.0	0.24237362637362636	0.05568479928723457	0.0	0.9788	0.9788	0.98	1.0
626.6	0.24270353302611367	0.05611262040009879	0.0	0.9788	0.9788	0.98	1.0
627.1	0.24249615469127664	0.055833292085333865	0.0	0.9788	0.9788	0.98	1.0
627.6	0.2427781192378611	0.05537684960657198	0.0	0.9788	0.9788	0.98	1.0
628.2	0.2428740831832755	0.056116389548693586	0.0	0.9788	0.9788	0.98	1.0
628.7	0.24211958907717973	0.05594820343004003	0.0	0.9788	0.9788	0.98	1.0
629.2	0.2425986119652113	0.05605580843063527	0.0	0.9788	0.9788	0.98	1.0
629.8	0.24285525562552293	0.05604602717984327	0.0	0.9788	0.9788	0.98	1.0
630.3	0.24272016260881094	0.05642071744862928	0.0	0.9788	0.9788	0.98	1.0
630.8	0.24284133657888912	0.05637523676602532	0.0	0.9788	0.9788	0.98	1.0
631.4	0.24296572876383518	0.05639587298407293	0.0	0.9788	0.9788	0.98	1.0
631.9	0.24295475860836943	0.0564499899376132	0.0	0.9788	0.9788	0.98	1.0
632.4	0.2429961002286073	0.056431241790441546	0.0	0.9788	0.9788	0.98	1.0
632.9	0.24286680189317106	0.05697455948814299	0.0	0.9788	0.9788	0.98	1.0
633.5	0.24259846084200995	0.05730892775200122	0.0	0.9788	0.9788	0.98	1.0
634.0	0.24222585924713586	0.05702293202293202	0.0	0.9788	0.9788	0.98	1.0
634.5	0.24239369501466276	0.05726826749289956	0.0	0.9788	0.9788	0.98	1.0
635.1	0.24256356029607834	0.057596770854895465	0.0	0.9788	0.9788	0.98	1.0
635.6	0.24272739846019087	0.05783107511810206	0.0	0.9788	0.9788	0.98	1.0
636.1	0.2425928501877869	0.05761402776328149	0.0	0.9788	0.9788	0.98	1.0
636.7	0.24229116053074193	0.057690283187703965	0.0	0.9788	0.9788	0.98	1.0
637.2	0.2425422138836773	0.05820832452989647	0.0	0.9788	0.9788	0.98	1.0
637.7	0.2424399434762129	0.05817101003131469	0.0	0.9788	0.9788	0.98	1.0
638.3	0.24260774944410277	0.058347098630574946	0.0	0.9788	0.9788	0.98	1.0
638.8	0.24210576374357998	0.058653382612887675	0.0	0.9788	0.9788	0.98	1.0
639.3	0.2420485432263602	0.058479218129094616	0.0	0.9788	0.9788	0.98	1.0
639.8	0.24223542944785276	0.05889656661628158	0.0	0.9788	0.9788	0.98	1.0
640.4	0.2427445704401307	0.05908155529080472	0.0	0.9788	0.9788	0.98	1.0
640.9	0.2425659067906887	0.058922558922558925	0.0	0.9788	0.9788	0.98	1.0
641.4	0.24272406969448332	0.05901532442125856	0.0	0.9788	0.9788	0.98	1.0
642.0	0.2421893921046258	0.058730418645270455	0.0	0.9788	0.9788	0.98	1.0
642.5	0.24214462629304065	0.05930626983258562	0.0	0.9788	0.9788	0.98	1.0
643.0	0.2425023088514072	0.05950295598861397	0.0	0.9788	0.9788	0.98	1.0
643.6	0.24232696142808502	0.05965566399824542	0.0	0.9788	0.9788	0.98	1.0
644.1	0.24241391067166723	0.05960810143257039	0.0	0.9788	0.9788	0.98	1.0
644.6	0.24272222763119464	0.05928160131615026	0.0	0.9788	0.9788	0.98	1.0
645.1	0.24279996094894074	0.059752407152682256	0.0	0.9788	0.9788	0.98	1.0
645.7	0.2424788238730406	0.060117382480390544	0.0	0.9788	0.9788	0.98	1.0
646.2	0.24260297343407264	0.060078051998021215	0.0	0.9788	0.9788	0.98	1.0
646.7	0.24279454722492697	0.060978284711559555	0.0	0.9788	0.9788	0.98	1.0
647.3	0.24261449360003892	0.06070252469813392	0.0	0.9788	0.9788	0.98	1.0
647.8	0.24252281996504177	0.06037549947999343	0.0	0.9788	0.9788	0.98	1.0
648.3	0.24269771955361474	0.06109377566102808	0.0	0.9788	0.9788	0.98	1.0
648.9	0.24260612807977153	0.06123785612924353	0.0	0.9788	0.9788	0.98	1.0
649.4	0.24233054736943813	0.060416212682501635	0.0	0.9788	0.9788	0.98	1.0
649.9	0.2427620150550087	0.06088139281828074	0.0	0.9788	0.9788	0.98	1.0
650.4	0.24241404183698004	0.061086095589431996	0.0	0.9788	0.9788	0.98	1.0
651.0	0.24279894560268392	0.06101383484651967	0.0	0.9788	0.9788	0.98	1.0
651.5	0.24312957032930269	0.06136424912375303	0.0	0.9788	0.9788	0.98	1.0
652.0	0.24311708107078212	0.06176755187614235	0.0	0.9788	0.9788	0.98	1.0
652.6	0.24290998766954378	0.0612354137672626	0.0	0.9788	0.9788	0.98	1.0
653.1	0.24255459960291198	0.061453109996799316	0.0	0.9788	0.9788	0.98	1.0
653.6	0.24231439197777882	0.06156706507304117	0.0	0.9788	0.9788	0.98	1.0
654.1	0.24223894637817497	0.06183980041403472	0.0	0.9788	0.9788	0.98	1.0
654.7	0.24296136937611074	0.06211705049651384	0.0	0.9788	0.9788	0.98	1.0
655.2	0.24285913983504961	0.062158182583087924	0.0	0.9788	0.9788	0.98	1.0
655.7	0.2428578064755888	0.0625	0.0	0.9788	0.9788	0.98	1.0
656.3	0.24248459863819538	0.06251961912734122	0.0	0.9788	0.9788	0.98	1.0
656.8	0.2426504469634135	0.0628381190178943	0.0	0.9788	0.9788	0.98	1.0
657.3	0.24295758466982215	0.06286663551887037	0.0	0.9788	0.9788	0.98	1.0
657.8	0.24268778321966403	0.06228337902850344	0.0	0.9788	0.9788	0.98	1.0
658.4	0.2425415622864951	0.06240675001286207	0.0	0.9788	0.9788	0.98	1.0
658.9	0.24281048716320422	0.06272741249423461	0.0	0.9788	0.9788	0.98	1.0
659.4	0.24205035155364027	0.06316598360655738	0.0	0.9788	0.9788	0.98	1.0
659.9	0.24270221418888388	0.06288312219043728	0.0	0.9788	0.9788	0.98	1.0
660.5	0.24271669522864617	0.06297768266585142	0.0	0.9788	0.9788	0.98	1.0
661.0	0.2432566307920926	0.06308553971486762	0.0	0.9788	0.9788	0.98	1.0
661.5	0.24313267095265925	0.06326281529698942	0.0	0.9788	0.9788	0.98	1.0
662.1	0.24314499842929588	0.06396469514050929	0.0	0.9788	0.9788	0.98	1.0
662.6	0.24286674132138858	0.06347839302902883	0.0	0.9788	0.9788	0.98	1.0
663.1	0.24294341310668754	0.06376518218623482	0.0	0.9788	0.9788	0.98	1.0
663.6	0.24293053383962473	0.06410062130625853	0.0	0.9788	0.9788	0.98	1.0
664.2	0.2430428373609684	0.06377602587426723	0.0	0.9788	0.9788	0.98	1.0
664.7	0.24281634838479385	0.06419379258137775	0.0	0.9788	0.9788	0.98	1.0
665.2	0.2426496792587313	0.06433749496576721	0.0	0.9788	0.9788	0.98	1.0
665.7	0.24237424188369605	0.06451287228672388	0.0	0.9788	0.9788	0.98	1.0
666.3	0.2429272646140116	0.06425865117453902	0.0	0.9788	0.9788	0.98	1.0
666.8	0.24308503507752804	0.06490944045330366	0.0	0.9788	0.9788	0.98	1.0
667.3	0.2425244714611362	0.06448347421167182	0.0	0.9788	0.9788	0.98	1.0
667.8	0.24307293528780838	0.06506572295247726	0.0	0.9788	0.9788	0.98	1.0
668.4	0.24272670307045027	0.0655015197568389	0.0	0.9788	0.9788	0.98	1.0
668.9	0.24257891202149093	0.06543003395671786	0.0	0.9788	0.9788	0.98	1.0
669.4	0.24303717988967125	0.06530467042740255	0.0	0.9788	0.9788	0.98	1.0
669.9	0.2433538752192884	0.06519303249465214	0.0	0.9788	0.9788	0.98	1.0
