IAD1 # Must be first four characters
# Input Example with a single set of sphere coefficients 
# The order of entries is important 
# Anything after a ’#’ is ignored, blank lines are also ignored

1.34 # Index of refraction of the sample 
1.50 # Index of refraction of the top and bottom slides 
1.0 # [mm] Thickness of sample 
1.0 # [mm] Thickness of slides 
5.0 # [mm] Diameter of illumination beam 
0.96 # Reflectance of the calibration standard
1 # Number of spheres used during each measurement

# Properties of sphere used for reflectance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
12.7 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

# Properties of sphere used for transmittance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
0.00 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

2 # Number of measurements, M_R, M_T

#nm	#M_R	#M_T	#M_U	#r_w 	#t_w 	#rstd 	#tstd
663.1	0.2438380675464102	0.06204453441295547	0.0	0.9788	0.9788	0.98	1.0
663.6	0.24391333482242572	0.06187806233267667	0.0	0.9788	0.9788	0.98	1.0
664.2	0.2434895251708581	0.06215888417222559	0.0	0.9788	0.9788	0.98	1.0
664.7	0.2435302516509013	0.062376987130961396	0.0	0.9788	0.9788	0.98	1.0
665.2	0.24327334283677834	0.06292790978654852	0.0	0.9788	0.9788	0.98	1.0
665.7	0.24389047449161613	0.06259464916708733	0.0	0.9788	0.9788	0.98	1.0
666.3	0.24373047746541723	0.0623389744885072	0.0	0.9788	0.9788	0.98	1.0
666.8	0.2434425130702891	0.062481028027926745	0.0	0.9788	0.9788	0.98	1.0
667.3	0.24350779957985072	0.06225641544768943	0.0	0.9788	0.9788	0.98	1.0
667.8	0.24343046120843762	0.0628412537917088	0.0	0.9788	0.9788	0.98	1.0
668.4	0.24335332557514994	0.06296859169199595	0.0	0.9788	0.9788	0.98	1.0
668.9	0.24329527647190508	0.0633014038822158	0.0	0.9788	0.9788	0.98	1.0
669.4	0.2433959725523613	0.06306855719875998	0.0	0.9788	0.9788	0.98	1.0
669.9	0.2437137330754352	0.06305388611592136	0.0	0.9788	0.9788	0.98	1.0
670.5	0.24353778258128433	0.06368874611187599	0.0	0.9788	0.9788	0.98	1.0
671.0	0.24375957465981796	0.06372874431905223	0.0	0.9788	0.9788	0.98	1.0
671.5	0.24323471044560707	0.0636809314676744	0.0	0.9788	0.9788	0.98	1.0
672.0	0.2434278991900819	0.0636540828887977	0.0	0.9788	0.9788	0.98	1.0
672.6	0.2435263706861367	0.06380790786158672	0.0	0.9788	0.9788	0.98	1.0
673.1	0.2438670475672244	0.06411970382558618	0.0	0.9788	0.9788	0.98	1.0
673.6	0.243631079424186	0.0641005822641315	0.0	0.9788	0.9788	0.98	1.0
674.1	0.24369939041033573	0.06350353657906965	0.0	0.9788	0.9788	0.98	1.0
674.7	0.24349569417232422	0.0649444587961767	0.0	0.9788	0.9788	0.98	1.0
675.2	0.24327287678742748	0.06440572495332919	0.0	0.9788	0.9788	0.98	1.0
675.7	0.24373430723579093	0.06454286454286454	0.0	0.9788	0.9788	0.98	1.0
676.2	0.24334478808705612	0.06489859594383775	0.0	0.9788	0.9788	0.98	1.0
676.8	0.24382532190807862	0.06475793857365955	0.0	0.9788	0.9788	0.98	1.0
677.3	0.2435314122891677	0.06466259589791765	0.0	0.9788	0.9788	0.98	1.0
677.8	0.2435738262748885	0.06517311608961303	0.0	0.9788	0.9788	0.98	1.0
678.3	0.2435613403489338	0.06520826775784283	0.0	0.9788	0.9788	0.98	1.0
678.9	0.24353049907578558	0.06493779201007926	0.0	0.9788	0.9788	0.98	1.0
679.4	0.24330832638695934	0.065176223040505	0.0	0.9788	0.9788	0.98	1.0
679.9	0.2428273464658169	0.06534674319414459	0.0	0.9788	0.9788	0.98	1.0
680.4	0.2433663274315721	0.06589515958571127	0.0	0.9788	0.9788	0.98	1.0
681.0	0.24355514192647743	0.06666666666666667	0.0	0.9788	0.9788	0.98	1.0
681.5	0.2433062785707622	0.06571898371611945	0.0	0.9788	0.9788	0.98	1.0
682.0	0.2437713270696022	0.06632625924152971	0.0	0.9788	0.9788	0.98	1.0
682.5	0.24350224382946897	0.06656387899409857	0.0	0.9788	0.9788	0.98	1.0
683.1	0.24325842696629213	0.06638275219590098	0.0	0.9788	0.9788	0.98	1.0
683.6	0.24336511813612663	0.06640311982477697	0.0	0.9788	0.9788	0.98	1.0
684.1	0.24323562570462232	0.06668447769169115	0.0	0.9788	0.9788	0.98	1.0
684.6	0.24370380831332675	0.06636670416197975	0.0	0.9788	0.9788	0.98	1.0
685.1	0.24366031521994824	0.06615680821478233	0.0	0.9788	0.9788	0.98	1.0
685.7	0.2432929416757037	0.0668596858077315	0.0	0.9788	0.9788	0.98	1.0
686.2	0.24362779740871612	0.06734169077467052	0.0	0.9788	0.9788	0.98	1.0
686.7	0.24332484196622323	0.0667739340305712	0.0	0.9788	0.9788	0.98	1.0
687.2	0.24358490566037735	0.06759219554030875	0.0	0.9788	0.9788	0.98	1.0
687.8	0.24372963015445656	0.06728650507873381	0.0	0.9788	0.9788	0.98	1.0
688.3	0.2434844192634561	0.067861166246446	0.0	0.9788	0.9788	0.98	1.0
688.8	0.2434733257661748	0.06760245240400128	0.0	0.9788	0.9788	0.98	1.0
689.3	0.24316526345662662	0.06806817570837141	0.0	0.9788	0.9788	0.98	1.0
689.8	0.24352062050699963	0.06799247514109111	0.0	0.9788	0.9788	0.98	1.0
690.4	0.24368077250781028	0.06782215523737754	0.0	0.9788	0.9788	0.98	1.0
690.9	0.243201059452301	0.06796690307328605	0.0	0.9788	0.9788	0.98	1.0
691.4	0.243511090136857	0.06847039914278061	0.0	0.9788	0.9788	0.98	1.0
691.9	0.24348114145094885	0.0683958456653931	0.0	0.9788	0.9788	0.98	1.0
692.4	0.24339123867069487	0.06807574700928062	0.0	0.9788	0.9788	0.98	1.0
693.0	0.24322282044016247	0.06848065260559223	0.0	0.9788	0.9788	0.98	1.0
693.5	0.24307590509499952	0.06851742468989959	0.0	0.9788	0.9788	0.98	1.0
694.0	0.24347292384684388	0.06927985414767548	0.0	0.9788	0.9788	0.98	1.0
694.5	0.24382759760185055	0.06930003215778754	0.0	0.9788	0.9788	0.98	1.0
695.1	0.24343191358898164	0.06949434286020698	0.0	0.9788	0.9788	0.98	1.0
695.6	0.24354678873106508	0.06902284672315778	0.0	0.9788	0.9788	0.98	1.0
696.1	0.24350082566643078	0.06956428533147543	0.0	0.9788	0.9788	0.98	1.0
696.6	0.24317313587699854	0.06968641114982578	0.0	0.9788	0.9788	0.98	1.0
697.1	0.24310434249611015	0.0697250656519642	0.0	0.9788	0.9788	0.98	1.0
697.7	0.24326873202244542	0.07009646302250803	0.0	0.9788	0.9788	0.98	1.0
698.2	0.24341794847598378	0.07003432003432003	0.0	0.9788	0.9788	0.98	1.0
698.7	0.2435377358490566	0.06983973843597577	0.0	0.9788	0.9788	0.98	1.0
699.2	0.24329167649139355	0.06991582220792451	0.0	0.9788	0.9788	0.98	1.0
699.7	0.24315149229100855	0.07009646302250803	0.0	0.9788	0.9788	0.98	1.0
700.3	0.24337873628452517	0.07050351980224623	0.0	0.9788	0.9788	0.98	1.0
700.8	0.24355517714393832	0.07025660336758298	0.0	0.9788	0.9788	0.98	1.0
701.3	0.24336115326251898	0.0705342687533729	0.0	0.9788	0.9788	0.98	1.0
701.8	0.24307137433561124	0.06982139966546161	0.0	0.9788	0.9788	0.98	1.0
702.3	0.24330357142857142	0.07066889812665335	0.0	0.9788	0.9788	0.98	1.0
702.8	0.24315329022441992	0.07052842230515442	0.0	0.9788	0.9788	0.98	1.0
703.4	0.24352946763546565	0.070749621948585	0.0	0.9788	0.9788	0.98	1.0
703.9	0.2430691415756072	0.07109519157711928	0.0	0.9788	0.9788	0.98	1.0
704.4	0.2434865900383142	0.07125347278967152	0.0	0.9788	0.9788	0.98	1.0
704.9	0.24340246180372624	0.07094557748936635	0.0	0.9788	0.9788	0.98	1.0
705.4	0.24327956989247312	0.07176406335335882	0.0	0.9788	0.9788	0.98	1.0
706.0	0.24318718950465443	0.07162080518481903	0.0	0.9788	0.9788	0.98	1.0
706.5	0.24344044455182412	0.07137743019221238	0.0	0.9788	0.9788	0.98	1.0
707.0	0.24321316235180257	0.07157813533171699	0.0	0.9788	0.9788	0.98	1.0
707.5	0.24317774223256264	0.07186654145721703	0.0	0.9788	0.9788	0.98	1.0
708.0	0.2435729212227244	0.07229916897506926	0.0	0.9788	0.9788	0.98	1.0
708.5	0.24299839267449222	0.07187326292384658	0.0	0.9788	0.9788	0.98	1.0
709.1	0.24278106219768408	0.07268268212474222	0.0	0.9788	0.9788	0.98	1.0
709.6	0.24311095883706133	0.07236989055170874	0.0	0.9788	0.9788	0.98	1.0
710.1	0.2431251227656649	0.07229456668163449	0.0	0.9788	0.9788	0.98	1.0
710.6	0.24301318638063374	0.0719189645469893	0.0	0.9788	0.9788	0.98	1.0
711.1	0.24285079271003113	0.0724990103489227	0.0	0.9788	0.9788	0.98	1.0
711.7	0.24307205067300078	0.07313475177304965	0.0	0.9788	0.9788	0.98	1.0
712.2	0.24308349475984703	0.07278950370792926	0.0	0.9788	0.9788	0.98	1.0
712.7	0.2431518767089237	0.07321255072298108	0.0	0.9788	0.9788	0.98	1.0
713.2	0.24369328946056437	0.0732954219082084	0.0	0.9788	0.9788	0.98	1.0
713.7	0.24294913392901712	0.07317917075139842	0.0	0.9788	0.9788	0.98	1.0
714.2	0.24265146970605878	0.07343325039060239	0.0	0.9788	0.9788	0.98	1.0
714.8	0.24298504476566798	0.07368237550119124	0.0	0.9788	0.9788	0.98	1.0
715.3	0.24291295201843133	0.07352083090208893	0.0	0.9788	0.9788	0.98	1.0
715.8	0.24298830966835583	0.07344500409980087	0.0	0.9788	0.9788	0.98	1.0
716.3	0.24289301858362633	0.07403919722205873	0.0	0.9788	0.9788	0.98	1.0
716.8	0.24271162627327011	0.0735138316656857	0.0	0.9788	0.9788	0.98	1.0
717.3	0.24288653585587394	0.07475808354968137	0.0	0.9788	0.9788	0.98	1.0
717.8	0.24322557940777237	0.0737379130331613	0.0	0.9788	0.9788	0.98	1.0
718.4	0.24321198712791633	0.0745009505703422	0.0	0.9788	0.9788	0.98	1.0
718.9	0.243140014071766	0.07391330201581733	0.0	0.9788	0.9788	0.98	1.0
719.4	0.24295827684892304	0.07382030505243088	0.0	0.9788	0.9788	0.98	1.0
719.9	0.242299381940606	0.07458152141538095	0.0	0.9788	0.9788	0.98	1.0
720.4	0.24261454983922828	0.07501638562831436	0.0	0.9788	0.9788	0.98	1.0
720.9	0.24247441300421432	0.0746535006840759	0.0	0.9788	0.9788	0.98	1.0
721.4	0.24266144814090018	0.07537957725513546	0.0	0.9788	0.9788	0.98	1.0
722.0	0.2431877379282709	0.07497473095903442	0.0	0.9788	0.9788	0.98	1.0
722.5	0.24247131332364583	0.0753396215222163	0.0	0.9788	0.9788	0.98	1.0
723.0	0.24253189892419313	0.07535786111439725	0.0	0.9788	0.9788	0.98	1.0
723.5	0.2426771968409477	0.07558757529231133	0.0	0.9788	0.9788	0.98	1.0
724.0	0.24276591498702854	0.07569955817378497	0.0	0.9788	0.9788	0.98	1.0
724.5	0.24311102236421725	0.07568712847978341	0.0	0.9788	0.9788	0.98	1.0
725.0	0.24256760121507892	0.07588107664340585	0.0	0.9788	0.9788	0.98	1.0
725.6	0.2425131827678838	0.07575403320084172	0.0	0.9788	0.9788	0.98	1.0
726.1	0.24279467302723118	0.07594125189416016	0.0	0.9788	0.9788	0.98	1.0
726.6	0.24252524750012439	0.07558173441418324	0.0	0.9788	0.9788	0.98	1.0
727.1	0.2429572216425697	0.07608126200593748	0.0	0.9788	0.9788	0.98	1.0
727.6	0.2425145240577983	0.07563171652628521	0.0	0.9788	0.9788	0.98	1.0
728.1	0.24301939195556216	0.07613860238729864	0.0	0.9788	0.9788	0.98	1.0
728.6	0.242622625601349	0.0764334895562113	0.0	0.9788	0.9788	0.98	1.0
729.1	0.24262993608482386	0.07647940938977968	0.0	0.9788	0.9788	0.98	1.0
729.7	0.24338519472797543	0.07664822498847396	0.0	0.9788	0.9788	0.98	1.0
730.2	0.24234618052115328	0.07680792261630585	0.0	0.9788	0.9788	0.98	1.0
730.7	0.24228004956629492	0.07677697841726619	0.0	0.9788	0.9788	0.98	1.0
731.2	0.24321513470681458	0.0769849477191773	0.0	0.9788	0.9788	0.98	1.0
731.7	0.24253380218909415	0.07709529276693455	0.0	0.9788	0.9788	0.98	1.0
732.2	0.24338362602028196	0.07727975270479134	0.0	0.9788	0.9788	0.98	1.0
732.7	0.242361214282177	0.07766767856120052	0.0	0.9788	0.9788	0.98	1.0
733.2	0.24246928260007927	0.07740274599542334	0.0	0.9788	0.9788	0.98	1.0
733.8	0.24311472161680206	0.0777332570120206	0.0	0.9788	0.9788	0.98	1.0
734.3	0.24281403057438283	0.07810806184743539	0.0	0.9788	0.9788	0.98	1.0
734.8	0.24250654288677104	0.07834992887624466	0.0	0.9788	0.9788	0.98	1.0
735.3	0.242249494800138	0.07845028078733904	0.0	0.9788	0.9788	0.98	1.0
735.8	0.24242573283493998	0.07834701386923294	0.0	0.9788	0.9788	0.98	1.0
736.3	0.24234543670264966	0.07853432700993676	0.0	0.9788	0.9788	0.98	1.0
736.8	0.24234856275402772	0.0777027027027027	0.0	0.9788	0.9788	0.98	1.0
737.3	0.2422761048103246	0.07795925239939384	0.0	0.9788	0.9788	0.98	1.0
737.8	0.24290528989400675	0.07893704098222795	0.0	0.9788	0.9788	0.98	1.0
738.4	0.2424390243902439	0.07869256170593832	0.0	0.9788	0.9788	0.98	1.0
738.9	0.24182783650801384	0.07822977201609298	0.0	0.9788	0.9788	0.98	1.0
739.4	0.2427723157792271	0.07918248827339737	0.0	0.9788	0.9788	0.98	1.0
739.9	0.24215137503042103	0.07871687587168759	0.0	0.9788	0.9788	0.98	1.0
740.4	0.24236391006652747	0.07867667500695023	0.0	0.9788	0.9788	0.98	1.0
740.9	0.24213239943577022	0.07982631930527723	0.0	0.9788	0.9788	0.98	1.0
741.4	0.24220040820293517	0.07954861304130302	0.0	0.9788	0.9788	0.98	1.0
741.9	0.24259808449608633	0.07981768662108832	0.0	0.9788	0.9788	0.98	1.0
742.4	0.24286617082300327	0.07957957957957958	0.0	0.9788	0.9788	0.98	1.0
742.9	0.24156046308006615	0.0796376569967767	0.0	0.9788	0.9788	0.98	1.0
743.4	0.24208883904627237	0.07935800267498885	0.0	0.9788	0.9788	0.98	1.0
744.0	0.24241832299653268	0.0793845467722154	0.0	0.9788	0.9788	0.98	1.0
744.5	0.24223177643150284	0.07997323071775138	0.0	0.9788	0.9788	0.98	1.0
745.0	0.24226097178683387	0.0794590970049173	0.0	0.9788	0.9788	0.98	1.0
745.5	0.2430456753176667	0.07963512227880687	0.0	0.9788	0.9788	0.98	1.0
746.0	0.2423825437389424	0.08020162419490338	0.0	0.9788	0.9788	0.98	1.0
746.5	0.2427131973457852	0.08023965507587211	0.0	0.9788	0.9788	0.98	1.0
747.0	0.2427959213831831	0.08032759297694508	0.0	0.9788	0.9788	0.98	1.0
747.5	0.2425334452288098	0.08023164286517485	0.0	0.9788	0.9788	0.98	1.0
748.0	0.24240928165884967	0.08073940892235082	0.0	0.9788	0.9788	0.98	1.0
748.5	0.2424736764051609	0.08072682268226823	0.0	0.9788	0.9788	0.98	1.0
749.0	0.242326573114494	0.08099266779469826	0.0	0.9788	0.9788	0.98	1.0
749.5	0.24285217045398041	0.08135324734102738	0.0	0.9788	0.9788	0.98	1.0
750.0	0.24244536267237518	0.08168344835388619	0.0	0.9788	0.9788	0.98	1.0
750.5	0.242245347208325	0.081898266552998	0.0	0.9788	0.9788	0.98	1.0
751.1	0.2420366190117883	0.08152328829599224	0.0	0.9788	0.9788	0.98	1.0
751.6	0.24266961726097672	0.08148571428571429	0.0	0.9788	0.9788	0.98	1.0
752.1	0.24301140377434655	0.08159871552267906	0.0	0.9788	0.9788	0.98	1.0
752.6	0.24254071002326288	0.08185993111366245	0.0	0.9788	0.9788	0.98	1.0
753.1	0.24212019864193776	0.08239420423183072	0.0	0.9788	0.9788	0.98	1.0
753.6	0.24207478154846576	0.08220915484838003	0.0	0.9788	0.9788	0.98	1.0
754.1	0.2422683038671218	0.0821925720556807	0.0	0.9788	0.9788	0.98	1.0
754.6	0.24259173959772762	0.08183876022984503	0.0	0.9788	0.9788	0.98	1.0
755.1	0.24265913757700205	0.08243164630599185	0.0	0.9788	0.9788	0.98	1.0
755.6	0.24198536233378	0.08240443536620952	0.0	0.9788	0.9788	0.98	1.0
756.1	0.24251667269813368	0.08303587102814676	0.0	0.9788	0.9788	0.98	1.0
756.6	0.2426321534383284	0.08249970577851007	0.0	0.9788	0.9788	0.98	1.0
757.1	0.24243213671651123	0.08276837823498202	0.0	0.9788	0.9788	0.98	1.0
757.6	0.24340007318730722	0.0826382727003845	0.0	0.9788	0.9788	0.98	1.0
758.1	0.24226506277249565	0.08297695414587788	0.0	0.9788	0.9788	0.98	1.0
758.6	0.24282922191115103	0.08329847624738572	0.0	0.9788	0.9788	0.98	1.0
759.1	0.2427874416631311	0.0833133541117238	0.0	0.9788	0.9788	0.98	1.0
759.6	0.2428099701746911	0.0837793949600048	0.0	0.9788	0.9788	0.98	1.0
760.1	0.24246311738293777	0.08386668276778167	0.0	0.9788	0.9788	0.98	1.0
760.7	0.24240958675909507	0.08408207867897037	0.0	0.9788	0.9788	0.98	1.0
761.2	0.24276397348137768	0.08401876561262414	0.0	0.9788	0.9788	0.98	1.0
761.7	0.24247825852103927	0.08327736736064473	0.0	0.9788	0.9788	0.98	1.0
762.2	0.24253933803581118	0.08478833547754702	0.0	0.9788	0.9788	0.98	1.0
762.7	0.24262939506442455	0.08394543546694648	0.0	0.9788	0.9788	0.98	1.0
763.2	0.24260290424718856	0.08431432973805855	0.0	0.9788	0.9788	0.98	1.0
763.7	0.24218277738088695	0.08418177303203377	0.0	0.9788	0.9788	0.98	1.0
764.2	0.2424075096631695	0.08499095840867993	0.0	0.9788	0.9788	0.98	1.0
764.7	0.24280405967500415	0.08526355327407037	0.0	0.9788	0.9788	0.98	1.0
765.2	0.24254939167317782	0.08483970523398628	0.0	0.9788	0.9788	0.98	1.0
765.7	0.24219627217606107	0.08513470681458003	0.0	0.9788	0.9788	0.98	1.0
766.2	0.24225352112676057	0.08567799301365513	0.0	0.9788	0.9788	0.98	1.0
766.7	0.24220963172804533	0.08455482301734622	0.0	0.9788	0.9788	0.98	1.0
767.2	0.2426470588235294	0.08600077130736598	0.0	0.9788	0.9788	0.98	1.0
767.7	0.2427022997075185	0.08554801163918525	0.0	0.9788	0.9788	0.98	1.0
768.2	0.24263351749539594	0.08546564488894662	0.0	0.9788	0.9788	0.98	1.0
768.7	0.24242073594075444	0.08555591783501794	0.0	0.9788	0.9788	0.98	1.0
769.2	0.24221614386312051	0.08579299488390398	0.0	0.9788	0.9788	0.98	1.0
769.7	0.24260147385659142	0.0855315220258507	0.0	0.9788	0.9788	0.98	1.0
770.2	0.2425611831680263	0.0864189367892092	0.0	0.9788	0.9788	0.98	1.0
770.7	0.24252237399905793	0.08559485103841816	0.0	0.9788	0.9788	0.98	1.0
771.2	0.24306089838432857	0.08613333333333334	0.0	0.9788	0.9788	0.98	1.0
771.7	0.24292914319596798	0.08651212505845414	0.0	0.9788	0.9788	0.98	1.0
772.2	0.24269127716582317	0.0861202332283359	0.0	0.9788	0.9788	0.98	1.0
772.7	0.24183045582173368	0.08714083843617522	0.0	0.9788	0.9788	0.98	1.0
773.2	0.24262413048692733	0.08657745336577453	0.0	0.9788	0.9788	0.98	1.0
773.7	0.24248075072184794	0.0871009286246865	0.0	0.9788	0.9788	0.98	1.0
774.2	0.24307228915662651	0.08638707926167209	0.0	0.9788	0.9788	0.98	1.0
774.7	0.24323014478706004	0.08676981800831572	0.0	0.9788	0.9788	0.98	1.0
775.2	0.24297017650639074	0.08763875565300809	0.0	0.9788	0.9788	0.98	1.0
775.7	0.2433781891250076	0.08728743828853539	0.0	0.9788	0.9788	0.98	1.0
776.2	0.24281872631707616	0.08812603192074848	0.0	0.9788	0.9788	0.98	1.0
776.7	0.24303812962849625	0.08804078258473409	0.0	0.9788	0.9788	0.98	1.0
777.2	0.24290007973992517	0.08703154116916281	0.0	0.9788	0.9788	0.98	1.0
777.7	0.2433364112034472	0.08742373821408764	0.0	0.9788	0.9788	0.98	1.0
778.2	0.24367205827879984	0.08785332314744079	0.0	0.9788	0.9788	0.98	1.0
778.7	0.243338485316847	0.08795716868307607	0.0	0.9788	0.9788	0.98	1.0
779.2	0.2429802268641914	0.08887958699595368	0.0	0.9788	0.9788	0.98	1.0
779.7	0.24307195228035292	0.08930193557403396	0.0	0.9788	0.9788	0.98	1.0
780.2	0.24221130526708537	0.08820240424937098	0.0	0.9788	0.9788	0.98	1.0
780.7	0.24290791196458633	0.08893876692151224	0.0	0.9788	0.9788	0.98	1.0
781.2	0.24315196998123828	0.0892668869051803	0.0	0.9788	0.9788	0.98	1.0
781.7	0.24388561394707137	0.08889359598955024	0.0	0.9788	0.9788	0.98	1.0
782.2	0.24292793075330865	0.08951857334179178	0.0	0.9788	0.9788	0.98	1.0
782.6	0.2432245488272653	0.08884487515031478	0.0	0.9788	0.9788	0.98	1.0
783.1	0.2429994954591322	0.0894781622234827	0.0	0.9788	0.9788	0.98	1.0
783.6	0.2431050804670243	0.08938824696958957	0.0	0.9788	0.9788	0.98	1.0
784.1	0.2433594738173539	0.09004907888185504	0.0	0.9788	0.9788	0.98	1.0
784.6	0.24297646165527714	0.08946732095868004	0.0	0.9788	0.9788	0.98	1.0
785.1	0.24330145056058783	0.08969152952910166	0.0	0.9788	0.9788	0.98	1.0
785.6	0.24349148033191867	0.08966597820668043	0.0	0.9788	0.9788	0.98	1.0
786.1	0.24274003939759803	0.09018207782934666	0.0	0.9788	0.9788	0.98	1.0
786.6	0.24333609008206628	0.09000500822780282	0.0	0.9788	0.9788	0.98	1.0
787.1	0.24334818586887333	0.09018738377914462	0.0	0.9788	0.9788	0.98	1.0
787.6	0.24294110131595759	0.09081771842917653	0.0	0.9788	0.9788	0.98	1.0
788.1	0.24310311719900146	0.08961992513676936	0.0	0.9788	0.9788	0.98	1.0
788.6	0.24296429258285787	0.09029377880184332	0.0	0.9788	0.9788	0.98	1.0
789.1	0.24262907171366035	0.09057421451787649	0.0	0.9788	0.9788	0.98	1.0
789.6	0.24334797210023248	0.09094208157932937	0.0	0.9788	0.9788	0.98	1.0
790.1	0.24378881987577639	0.09101482989241058	0.0	0.9788	0.9788	0.98	1.0
790.6	0.2433326844461748	0.09136648680180837	0.0	0.9788	0.9788	0.98	1.0
791.1	0.24289153490793156	0.09169827837758973	0.0	0.9788	0.9788	0.98	1.0
791.6	0.24276024002087138	0.09124862687660197	0.0	0.9788	0.9788	0.98	1.0
792.0	0.2432290642009312	0.09112338858195211	0.0	0.9788	0.9788	0.98	1.0
792.5	0.24349944045816602	0.09226674552713293	0.0	0.9788	0.9788	0.98	1.0
793.0	0.24279672217816547	0.09230540921570082	0.0	0.9788	0.9788	0.98	1.0
793.5	0.2442940552016985	0.09226412282009241	0.0	0.9788	0.9788	0.98	1.0
794.0	0.24356501496508148	0.09237427249664229	0.0	0.9788	0.9788	0.98	1.0
794.5	0.24370028741394292	0.0929761368752814	0.0	0.9788	0.9788	0.98	1.0
795.0	0.24343611148512184	0.09267371601208459	0.0	0.9788	0.9788	0.98	1.0
795.5	0.24288796009168126	0.09202964307320025	0.0	0.9788	0.9788	0.98	1.0
796.0	0.24359322033898306	0.09251503845275261	0.0	0.9788	0.9788	0.98	1.0
796.5	0.24312363834422657	0.09236058059587471	0.0	0.9788	0.9788	0.98	1.0
797.0	0.243524736192956	0.09234909650134564	0.0	0.9788	0.9788	0.98	1.0
797.5	0.2430962054954893	0.09291898577612863	0.0	0.9788	0.9788	0.98	1.0
798.0	0.24333310244510634	0.0924500427649483	0.0	0.9788	0.9788	0.98	1.0
798.4	0.24286412171121502	0.09391141023634371	0.0	0.9788	0.9788	0.98	1.0
798.9	0.24348985751386257	0.09269906277073324	0.0	0.9788	0.9788	0.98	1.0
799.4	0.2428591628959276	0.09318001586042823	0.0	0.9788	0.9788	0.98	1.0
799.9	0.24386252045826515	0.09403688033846891	0.0	0.9788	0.9788	0.98	1.0
800.4	0.2435603892386949	0.09378259125551544	0.0	0.9788	0.9788	0.98	1.0
800.9	0.24344758064516128	0.09343679275784028	0.0	0.9788	0.9788	0.98	1.0
801.4	0.24389357371328874	0.09361215487665414	0.0	0.9788	0.9788	0.98	1.0
801.9	0.24304131262818635	0.09354175236528178	0.0	0.9788	0.9788	0.98	1.0
802.4	0.243516808274843	0.09318313592313426	0.0	0.9788	0.9788	0.98	1.0
802.9	0.24370436596632394	0.09375261353182236	0.0	0.9788	0.9788	0.98	1.0
803.3	0.2426222122099572	0.09413151469226236	0.0	0.9788	0.9788	0.98	1.0
803.8	0.24412009377599636	0.09373408048904738	0.0	0.9788	0.9788	0.98	1.0
804.3	0.24418250950570342	0.09366203190309648	0.0	0.9788	0.9788	0.98	1.0
804.8	0.24326605786202132	0.09419165804894863	0.0	0.9788	0.9788	0.98	1.0
805.3	0.244008040822638	0.09390444810543658	0.0	0.9788	0.9788	0.98	1.0
805.8	0.24253789654633537	0.0943578062029087	0.0	0.9788	0.9788	0.98	1.0
806.3	0.24481916318651012	0.09501942776404097	0.0	0.9788	0.9788	0.98	1.0
806.8	0.24343410299135126	0.09367764915405165	0.0	0.9788	0.9788	0.98	1.0
807.2	0.24355690731551144	0.09562718865044446	0.0	0.9788	0.9788	0.98	1.0
807.7	0.24280299975808403	0.09457869490451624	0.0	0.9788	0.9788	0.98	1.0
808.2	0.24330048057342998	0.09425518312174627	0.0	0.9788	0.9788	0.98	1.0
808.7	0.24364649942613542	0.09403754140596246	0.0	0.9788	0.9788	0.98	1.0
809.2	0.243491197619638	0.09499072356215213	0.0	0.9788	0.9788	0.98	1.0
809.7	0.24387193596798398	0.09583528310715957	0.0	0.9788	0.9788	0.98	1.0
810.2	0.243656528314569	0.09501836331104624	0.0	0.9788	0.9788	0.98	1.0
810.7	0.24461955600745636	0.09666698319247935	0.0	0.9788	0.9788	0.98	1.0
811.1	0.24399213204481313	0.09537045912009968	0.0	0.9788	0.9788	0.98	1.0
811.6	0.2444176222088111	0.09590100541376644	0.0	0.9788	0.9788	0.98	1.0
812.1	0.24424363541576158	0.09624001558542762	0.0	0.9788	0.9788	0.98	1.0
812.6	0.24362680683311433	0.09621048497938346	0.0	0.9788	0.9788	0.98	1.0
813.1	0.24397776405188387	0.09518621236133122	0.0	0.9788	0.9788	0.98	1.0
813.6	0.2432600765192633	0.09647810036915096	0.0	0.9788	0.9788	0.98	1.0
814.1	0.24403111866225521	0.09580118248321474	0.0	0.9788	0.9788	0.98	1.0
814.5	0.24423215573179524	0.096113074204947	0.0	0.9788	0.9788	0.98	1.0
815.0	0.24398656621584824	0.09748907187150554	0.0	0.9788	0.9788	0.98	1.0
815.5	0.24386222059362403	0.09611829944547134	0.0	0.9788	0.9788	0.98	1.0
816.0	0.24500322372662797	0.09687080450273676	0.0	0.9788	0.9788	0.98	1.0
816.5	0.24365293406491212	0.095625	0.0	0.9788	0.9788	0.98	1.0
817.0	0.24363534256832647	0.09624659257706018	0.0	0.9788	0.9788	0.98	1.0
817.4	0.24373940877424213	0.0963728384647828	0.0	0.9788	0.9788	0.98	1.0
817.9	0.2431740614334471	0.09685641461342395	0.0	0.9788	0.9788	0.98	1.0
